review,rating,date
"sangat amanah semoga kedepannya ditingkatkan lagi, tolong kalau ada toko yang tidak amanah diblacklist",5,2025-04-28 05:01:03
belanja di online shoppe nyata bgus barang sesuai yg di minta warnanya bisa di cek dulu baru dibayar,5,2025-04-03 04:31:37
"selalu dapat toko yang amanah barang bagus harga bersaing, pengiriman juga cepat,kurir selalu baik.gratis ongkir selalu ya shopee😘😘😘",5,2025-04-12 15:24:33
"aplikasi nya mantap, bisa pinjam splater keren keren, beli sekarang bayar nanti work buat pelajar",5,2025-03-15 13:12:33
ini kenapa pembeli udah pencet pesanan selesai tapi dana shoppepay nya belum masuk juga padahal uang nya mau dipake kalo kaya gini rugi penjual,1,2025-04-16 01:18:13
toko online terbaik semua kebutuhan ada disini gampang cari barang nya mudah chekout nya banyak diskon nya,5,2025-04-12 05:51:26
"belanja dishopee semua harga lebih murah apalagi banyak promo""nya,suka bangattt",5,2025-03-24 06:15:54
"saya tidak suka dengan buka app langsung ke play video/live streaming, bikin load berat ke handphone",2,2025-03-17 11:05:20
Menyenangkan Belanja di SHOPEE.. cepat pengirimannya..Barang sesuai..Sementara ini masih PUASSA/MANTAAAP,5,2025-03-26 14:48:21
saya kasih bintang 1 setelah jasa expedisi shope expres malah tambah jelek pengeriman nya .udah bagus j &T kemarin ini malah makin parah jasa nya shoope expres,1,2025-04-07 13:56:19
Ga kaya biasanya ini buka aplikasi langsung video iklan ganggu banget brisik pas di jam malam....,1,2025-03-24 19:37:31
akhir akhir ini setiap pertama buka aplikasi muncul iklan video yang sangat mengganggu pengguna berisik iklan boleh tapi ya jangan saat awal buka aplikasi,5,2025-04-28 10:09:35
gua buka shopee mw cek out belanja bukan mau nontonin video..baru buka app aja udah langsung ke video mana bikin hp lag kunyuk...,1,2025-04-30 11:02:11
Halo min ini saya lagi ada masalah di apk shopee saya tidak bisa cod lagi dan pusat bantuan di akun shopee saya tidak bisa di buka min..,4,2025-03-10 21:15:35
"pembelian saya melalui aplikasi shopee langsung dan sangat puas dengan pengiriman yang tepat waktu. terima kasih Shopee & kurir nya, semoga lancar & sehat selalu",5,2025-03-25 21:45:44
suka bangett sama apk inii garansi nua tepat waktu bangett!!ayo jangan lupa download shopee ya dan menangkan hadiah yang di shopee!!!,5,2025-05-02 12:14:41
belanja di shopee dapet voucher gratis ongkir dan serba murah meriah apalagi pas bulan puasa hanya buka aplikasi shopee dan ninggal nunggu pesanan tiba.jadi aku kasih bintang lima,5,2025-03-19 04:27:39
"pesanan sesuai dan cepat tiba di tujuan, shopee sangat membantu. terimakasih.",5,2025-04-03 06:55:23
"luamayan enak untuk berbelanja pilih barang dan keinginnya semuanya ada, tapi sayang Kadang gak bisa bayar cod",5,2025-03-20 17:24:58
Pulahan juta saya habisin duit di neh Shopee. Kenapa Ahir ini tanggal estimasi tiba nya bisa berubah-ubah. lah kalau saya pesannya instan/ sameday kan biasa kirimnya sesuai yang di pilih. Lah kalau tanggal sampainya berubah rugilah saya,1,2025-05-05 13:06:16
ada 1 atau 2 barang yang tidak sesuai atau rusak tapi alhamdulillah bisa dikembalikan dan uangnya pun kembali. kalau elektronik hati2 sering rusak setelah 1 atau 2 hari. semangat shopee. terimakasih,5,2025-03-26 02:59:03
selama berlangganan dan menggunakan aplikasi Shopee layanan rata rata memuaskan dan pengiriman tepat waktu bahkan tiba sebelum hari akhir deadline waktunya. Shopee is OK,5,2025-04-12 18:18:41
"shopee sangat bergunaa,bisa memudahkan saya untuk belanja tanpa kemanapun,pokoknya keren dehh🤍👏🏻",5,2025-03-19 09:42:09
"pengalaman belanja yg luar biasa,banyak pilihan,banyak discount,gratis ongkir dll. pokoknya shopee jozz...",5,2025-04-20 06:58:40
"mau bayar aja stuck disedang mendownload hadeeeeeh, sudah clear cache dan paksa berhenti juga sama. padahal jaringan bagus",1,2025-03-16 11:33:43
apk tolol ni sekarang terutama expedisi spx pengiriman ga nyampe2 jasa apa namanya itu lagi si halu cepat ga ada di daerah gua,1,2025-04-30 11:08:57
"Ketika saya pesen barang, fitur COD nya bisa Dan mau pesen barang yang kedua malah gabisa, barang apapun saya coba tetep gak bisa, itu kenapaa?",1,2025-04-07 00:52:03
Suka sekali belanja dishoopee....murah...banyak vouchernya dan banyak promonya...sukses selalu shopee...🙏,5,2025-04-22 10:37:09
Alhmdulillah ada yg bisa cod ada juga toko y gak bisa cod saya gak prnh menolak belanja bentuk apapun apa lagi cod,4,2025-04-21 09:42:05
"suka sekali belanja di shopee, semoga semakin hari bisa semakin murah ongkir nya dan bisa selalu cod",5,2025-04-11 12:11:39
"Tiap buka apk ini langsung diarahin ke video, udah gitu bug suara muncul mulu padahal udah gak lihat video",2,2025-03-27 14:08:51
"tolong dong buat shopee food nya diupgrade supaya bisa dibatalkan sendiri,daripada hrs nunggu druver nya yg lama bgt dapatnya",4,2025-04-05 06:41:45
"Barang"" ditoko ini terjamin kualitas dan kuantitasnya dan alhamdulillah selama saya belanja di platfom ini real semua.",5,2025-04-29 12:49:34
harusnya fitur Pengembalian bisa ditinjau kembali karena banyak pedagang yg dirugikan....jangan merajakan selalu pembeli tapi berkacalah jika kalian tidak ada penjual kalian juga tidak akan bisa mendapat potongan admin dari kami,2,2025-04-27 15:42:18
Siiiip sangat memuaskan dan tingkat kan lagi. hilangkan penjual barang yg ga sesuai gambar,5,2025-03-13 14:17:54
tolong sediakan fitur reset preferensi konten Shopee video!! beranda gw isinya video 18+ anj!! makin di blok malah makin banyak pwkimax,1,2025-04-26 06:25:51
"terima kasih barang nya sudah d terima,peking nya rapi,kulir nya ramah,dan barang nya lumayan bagus dg harga segitu,",5,2025-04-19 10:06:57
"thanks atas kemudahan akses belanja di aplikasinya, sayangnya masih teramat banyak reseller yang kurang amanah",5,2025-04-07 17:37:53
"Kenapa gk bisa Cod sih shopee harus transfer bank,pke Apk dana juga gk bisa,padahal udh bgus aplikasinya cuma jd ribet aja!!!",2,2025-03-17 15:56:01
"Onlineshop yg trend di indonesia, banyak diskon free ongkir.minus di pencarian kurang akurat & cukup berat dijalankan di hp 3ram",5,2025-04-08 08:53:32
"Shipee is gooood,memberi kan yang ter baik kepada konsumen nya,kalau bisa spnpijam nya jangan terlalu besar bunga nya sesuai kan seperti ,Sariah gitu ajah bunga nya terlalu besar booos",5,2025-04-11 04:24:29
shopee sangat membantu aku bgt tidak hanya membantu kalau belanja diskon nya dn bisa lebih murah beli brng di sini,1,2025-03-22 09:10:30
"Dulu Mantap, suka banget, sekarang be g0, sistemnya. Yang bener2 jualan produk asli real malah sering ke ban, adminnya juga potong sana sini, kecewa",1,2025-03-12 13:17:48
"Sorry shopee aku un instal krn makin ksini pelayanan dari kurir nya semakin buruk. Padahal aku udah donwload shopee udh lama banget, tapi krn pelayanan dari kurir yg kurg baik jadi males",1,2025-04-13 13:36:54
"Shopee memudahkan belanja dengan berbagai promo menarik, Aplikasi Shopee sangat user-friendly dan mudah digunakan.",5,2025-03-10 05:00:11
Tolong dikontrol lagi buat kurirnya sebelum kirim barang untuk cek/hubungi penerima dulu jangan biarkan Asal lempar paket kerumah orang benar atau tidaknya...,5,2025-03-20 13:15:18
"pelayanan cepat dan apa yang anda cari pasti ada,Namun bijaklah dalam belanja karna tidak semua yang di pesan sama dengan keinginan anda",5,2025-04-10 17:38:54
"aplikasi ini agak manja harus sering2 di update,,mana kalau update harus ada aplikasi lain yg harus dikorbankan,,pdhal tdak pernah download2 aplikasi dihp..terpaksa harus hpus apl yg sudah ada dihp,,",3,2025-04-23 10:28:42
"mantap, hanya harga barang dan ongkirnya berubah rubah tidak menentu, bagusnya tetap hingga pembelanjaan semakin lancar,,",5,2025-04-14 15:08:26
"kenapa ya akhir2 ini pengirimannya lama bener,biasanya hanya 3 hari sekarang bisa 1 minggu.tolong donk pihak shopee di cek kenapa bisa lama.",5,2025-05-03 01:30:07
"Ganti nomor sulit. Nomor yang udah hilang, disuruh konfirm. Buat akun baru juga sulit, verifikasi wajah gagal terus.",1,2025-03-16 22:28:01
"aplikasi ini semaki kurang nyaman, sering keluar sendiri ketika sedang buka, tolong perbaiki lagi",4,2025-03-23 22:37:09
"shopee memang oke tp sekarang pengiriman pake spx tanpa ada expedisi lain jdi semua terlambat sampaii,,bagi² expedisi kaya dulu kan lancar sampai tujuan nya",2,2025-03-19 11:15:34
"Wah parah sih Shopee! Pilih kasih banget dgn toko biasa sekarang. Dulu masih ada voucher diskon yg bisa dipakai untuk toko yg bukan Star Seller, tapi sekarang bahkan voucher Shopee Video pun udah ga bisa dipakai buat toko biasa (*harus Star Seller/Shopee Mall). Nyatanya, ga semua toko bisa berkesempatan jadi Star Seller & ini namanya ngehambat rejeki orang. Padahal yah, baik toko bukan Star Seller pun, biaya adminnya gede banget 12% tapi ga ada bantuan voucher diskon atau apapun. Payah! 👎🏻",1,2025-03-14 06:46:31
"bagus.... cuma kadang toko kita belanja sering salah kirim barang... tipe, warna, sering salah.. tolong di perbaiki..",5,2025-03-22 06:53:20
"punya aplikasi belanja hanya shopee, biasanya pembelian sesuai dg harapan, hanya kdg kalo harga jauh dr normalnya suka zonk..",5,2025-05-01 04:03:48
sedikit lelet dan apknya lemot bgt..terlalu banyak memakan kuota. cuma mau belanja aja susah bgt karena apknya beratt,5,2025-04-02 04:39:32
"kecewa bet gw sumpah, bisa dapat 100.000 coin pas login 7 hari pas gw coba cuma dapat 180 coin padahal ada x nya",1,2025-03-23 23:12:55
"pengalaman saya sering belanja di shopee, semuanya praktis, tidak ada yang sulit, pelayanan nya sangat mudah, terimakasih, shopee oke👍👍👍",5,2025-04-17 22:35:16
apalah nii setiap mau belanja ada aja alasannya anda sudah menggunakan promo inilah. mending lu hapus aja ni aplikasi dari playstore. ngk ada gunanya,1,2025-04-19 14:36:43
"memudahkan kebutuhan belanja aman dan banyak bonus di setiap pembelian dengan aplikasi Shopee, aman dan mantaplah",5,2025-03-18 06:46:44
"pengiriman pake spx jauh lebih lemot, masih mending pake jnt bisa sat set paket gerak terus cepat sampai.",1,2025-04-08 14:07:59
"hallo admin shopper,saya mau ngasih keluhan.saya saat memakai aplikasi shoppe kok sering lag,saran saya perbaiki sistem internetnya",4,2025-04-30 13:42:14
harus sering belanja supaya punya pengalaman berbelanja di shopee mendapatkan barang2 yang benar2 berkualitas dengan harga murah,5,2025-04-10 04:25:58
"aplikasi nyusahin gua mao ganti nomor telepon aja ribet bgt, gak bisa, susah, padahal hp bagus & jaringan udah kencang im3 5g",1,2025-03-30 23:44:38
"pengirimannya lama banget buset sampe seminggu lebih, kadang paketnya ilang gatau kemana tolong dong di cek bagian pengirimannya becus apa kaga tuh kerjanya",3,2025-05-01 15:32:20
belanja di shopie sangat mudah dan gampang pelayanan nya sangat cepat poko nya mantap,5,2025-04-22 10:51:07
"Shopee keren, harganya murah dan barangnya bagus. Yang penting harus teliti saat memilih barang sebelum check out",5,2025-04-10 13:17:03
"CS gak bs dihubungi saat ada kendala dgn akun. Lantas akun sy yg cm 1 ini, mendadak dinyatakan menjadi akun mencurigakan. Shopee kok makin aneh lah belakangan ini. Update bukannya membaik, malah makin ngaco. CS di sosmed jg blsan cm dr bot, gak ada solusi.",1,2025-04-27 10:46:40
"pesan barang di shopee pengiriman cepat sampai, banyak diskon, ada diskon ongkir juga diskon barang",5,2025-03-28 17:29:01
"2x sya di buat kecewa sma shopee .. 1. sya beli mkanan kucing, eh trnyata yg di kirim brang kdaluarsa ..kucing sya smpe muntah2 ,untung aj gk mati ..pdahal tko sudah star+ ,tp ngirim brang yg sudah kdaluarsa .. 2. sya beli korek elektrik, yg di kirim brang gk bisa nyala ..pdahal toko juga sudah star+ .. sya jd gk prcya lg sma tko2 star+ yg ad di shopee ..shopee trlalu mudah buat kasih star+ k tko yg shrus ny gk lyak dpet star+ ..kya ny perlu di rubah sdikit untuk penilaian tko yg ad di shopee ..",1,2025-04-08 03:23:14
semoga lebih banyak menarik dan vouchernya ya. apalagi kami yg sudah banyak kali berbelanja di shopi ini,5,2025-04-21 06:46:22
"Aplikasi mulai bobrok, pesanan semua dibatalkan, alasan terdeteksi tidak wajar, sedangkan kami blum pernah cencel paket🙅🏽",1,2025-03-14 14:39:24
"Adanya shopi jadi mudah belanja dan jadi hemat pastinya puas banget , semoga shopee ku bisa dibuka",5,2025-03-18 19:01:09
"skarang bnyak toko yg nipu ..KLO bisa mah buat toko nya yg lebih ketat..biar gak bnyak kejadian KLO buyer tidak pesen paket, tp ada kiriman paket..cod fiktif..kasian kurirnya...",2,2025-04-15 05:08:02
hati-hati belanja di shopey aku di curangin sama expedisi nya aku belanja di shopey barang yg aku pesan dua kali gagal kirim tiba-tiba aku cek barang yg aku pesan aku tolak padahal aku tunggu-tunggu barang ga yampe-yampe aku dah sabar ada notif barang aku tolak terus di foto bukan rmh aku ga tau rmh siapa itu ini kecurangan yg luar biasa tanpa kita sadari itu sebagai pengguna shopey kita harus hati-hati LG ya,1,2025-03-29 19:55:38
"harga barangnya murah² kalau dibandingin sama market place yg lain,, gratis ongkir nya mantap banyak pilihan",5,2025-03-18 13:03:05
knpa suka bug si🙂‍↕️ masak buka shope yg muncul sama di muat berkali2 tetep sama bukak spaylater gak bisaa pdhal mau bayar bntar lagi jatuh tempo,3,2025-03-27 01:31:12
saya mengucapakan trimakasih bayak kepada aplikasi shopee ..Krn di aplikasi iji blanja sangat mudah...dan dapat di percaya...,5,2025-03-20 07:23:30
pelayanan semakin buruk.garansi tepat waktu gak bisa langsung digunakan.barang saya pun entah kmna sampai seminggu blm juga datang,1,2025-03-24 19:31:43
sangat bagus karena ada cod & waktu pengiriman tdk pernah terlambat tp sayangnya msh ada aja oknum yg mengatas namakan admin shoope menipu dg alasan tertentu akhirnya dia memakai spaylater untuk dia gunakan demi kepentingannya sendiri akhirnya tagihan dibebankan ke aq kasus demikian harusnya pihak shoope bisa bertindak tegas mencari oknum tsb karena aq punya fotonya demi nama baik shoope & nantinya tagihan tdk dibebankan ke konsumen shoope,5,2025-04-05 17:11:00
"hadehhh, saya pakai kurir spx express pesan dari tanggal 18 Maret dan sekarang udah 30 Maret gak sampai sampai, saya chat CS terus admin shopee di wa, gak ada guna gak bisa bantu hadeh",1,2025-03-30 11:56:42
Memudahkan dalam berbelanja tanpa harus berdesak desakan.. Dan aplikasi mudah dijalankan n tidak ribet,5,2025-04-19 06:11:48
"Sudah 3 hari shopee PARAH BANGET..... Mau CO TIDAK BISA M-04 atau M-02. Seenaknya aja BILANG buyer melakukan KECURANGAN. Begitu semua voucher FREE ONGKIR dan DISKON TIDAK DIPAKAI.... bisa CO dan TIDAK muncul M-04 dan M-02. Apa ini cara shopee menyuruh kita BAYAR ongkir dan TIDAK PAKAI voucher diskon??? Sekarang shopee bener2 GANGGUAN. SEBELUM GANGGUAN PARAH ini (yg mau CO nggak bisa, CO dg SHOPEEPAY TIDAK ADA dipilihan). Sebelum kejadian PARAH ini shopee katakan sy CURANG 😡🤬 PERCUMA 🤣🤣🤣",1,2025-04-26 01:29:08
terimakasih pengiriman sangat cepat. semuga sukses selalu. buat Abang kurir sehat selalu dan di lancarkan atas segala urusannya dan di lancarkan rejeki yg barokah amin,5,2025-03-27 05:31:43
"Banyak barang menarik,dan jg promo"" yang menggiurkan, kecepatan pengiriman baik",5,2025-03-15 14:05:52
"bintang 2 krna stiap pesen ngak sesuai. pesennya ap di kirimnya ap, dan ngak sesuai warna. emang si kurirnya baikk",2,2025-03-27 16:17:32
"barang murah tapi gak murahan penting teliti barang dulu di ulasan sebelum beli, dan banyak potongan dan gratis ongkir",5,2025-03-27 21:21:15
sekarang sudah agak memuaskan.karna dahulu terlalu mahal ongkir. skarang banyak sekali discon dan vocer nya. good job,4,2025-03-12 22:19:35
"Pengiriman lambat bgt, kalah sama laz tokped. Lambat bgt, ga ad peningkatan percepatan pengiriman. Payah",1,2025-03-13 08:14:39
kasi bintang 3 aja dlu soalnya barang kadang² kelamaan sampay padahal cuma selisi 1 hari saja mohon di perbaiki lagi untuk pengiriman nya👍🙏🙏🙏,3,2025-03-13 03:06:44
"Selama Pemakaian Apl Shopee Hp gampang Cpt Panas & Menguras Battre , Mohon Untuk Di Perbaiki Lg ! Kalo ada kata Yg salah mohon maaf,🙏 ini Cuma komentar Pemasukan Saya , ! ( Belanja online Mudah & gk Ribet Hanya di Shopee ),❤️",5,2025-03-20 07:17:34
Alhamdulillah pelayanan shope sudah di tingkatkan. jangan ragu belanja lagi soalnya udah bisa di cek dl sebelum dibayar.🥰😁,5,2025-03-20 06:13:24
"Lengkap, murah & pengiriman lumayan cepat. Terpercaya & puas belanja disini. 👍",5,2025-04-25 13:43:53
"cukup bagus untuk belanja tidak perlu keluar rumah lagi tinggal tunggu barang datang,cacatan buat shopee kalaw ada seller2 yg tdk amanah tolong dirapihkan aj",5,2025-04-14 05:53:12
"sangat membantu saat berbelanja berbagai macam keperluan, semoga para penjual amanah semua.",5,2025-03-26 08:59:10
"Lelet,lemot kurir sangat lambat,retur sulit harus datang ke kantor tidak seperti sebelah sangat mudah..👎👎👎👎👎",1,2025-03-11 19:08:00
aplikasi tolol setiap buka beranda selalu muncul video pendek. sangat sangat sangat mengganggu,1,2025-03-25 08:43:04
"sumpah lagi kesel banget sama sistem keamanannya , sampai ke hack akun penggunanya gak ada satupun solusi",3,2025-04-02 14:15:47
agak sulit di..TPI pas mau mengajukan payleter atau spinjam gk bisa bisa.. dan kadang.. suka nyari apa Yoi gk Nemu..,3,2025-03-21 14:52:12
"terima kasih buat shopee sudah memberikan kemudahan untuk berbelanja dan pelayananya sangat luar biasa baik dan konsisten, terima kasih shopee",5,2025-03-29 06:03:33
"bagus..apk selain lazada,,cmn mode paylater sy blm aktif...mgkn krn baru ya...😁 mdh2an ke dpn nya sy bs dpt paylter..baiklah sy kerjakan",5,2025-03-15 03:10:56
"selalu sama yang di gambar kurirnya ramah ramah penjualnya juga cepet bales,dan aku suka bgtt gratis ongkirr setiap harii",5,2025-03-20 04:35:58
"Banyak promo, tapi nyari drivernya susah banget. Makanan sudah jadi, tapi masih harus nunggu 10 menit lebih hanya untuk cari driver",3,2025-03-25 13:56:51
"aplikasikan kurang bagus, proses pengantarannya sangat lama dan ada beberapa bug",1,2025-03-19 08:02:56
kalo mau pesan makan lama Dateng nya udah gitu gak bisa di batalkan padahal dibuat buka puasa,1,2025-03-28 09:19:57
"untuk pengembalian barang di shopee tidak sat set,apalagi kurirnya tidak tepat waktu yg tlah di tentukan,payaaahhh",1,2025-04-19 04:44:22
"ga bisa cek out.""ada aktivitas mencurigakan "".aneh banget ini aplikasi.sayang banget ada saldo tersimpan jd ga bisa di uninstal.",1,2025-03-25 02:50:27
Shopee gak jelas setelah diupdate bukannya lebih baik malah sering bug Jaringan kencang kok katanya ndak ada jaringann,1,2025-04-24 14:31:25
"Aplikasi sangat berguna, tapi saran saya ... kalo barang dah gak tersedia baik warna maupun coraknya..bisa diedit oleh penjual ...",5,2025-04-20 15:37:34
"bagus banget aplikasinya, puas deh belanja di shopee dan barang² nya juga sesuai gak pernah gagal, paling top deh pokoknya👍🏻",5,2025-03-21 06:27:39
"minta tolong untuk di update status pengiriman nya, penjual sudah kirim barang tapi di shopee status masih dikemas sudah 7 hari status masih dikemas",5,2025-04-16 14:18:13
"jujur ak gatau ini bersangkutan sama apk nya apa ngga, tapi keseeeeeelll kenapa pengiriman lamaaa bangettttt hampir semua barang kayaaa gituu :((( hampir 2minggu rasanyaa",4,2025-03-22 18:15:21
"Saya sebagai pengguna shopee yg sudah lama, akhir"" ini lagi bingung kenapa akun saya bisa terdeteksi mencurigakan,, padahal saya tidak merasa melakukan hal"" yg negatif terhadap aplikasi shopee yg saya gunakan hampir setiap hari",5,2025-03-12 18:05:05
benar-benar amanah dan untuk orang dengan kesehatan terbatas seperti saya shopee sangat membantu. Tinggal pilih dan transaksi dari rumah semuanya beres. terimakasih shopee,5,2025-03-31 05:21:34
"dari 2020 sampai sekarang 2025, mau daftar shope paylater gk pernah di ACC kecewa banget pokoknya padahal gk punya pinjol sama sekali😡",1,2025-03-17 06:34:18
Pesan dari tanggal 4 katanya tanggal 13 dah nyampe Udah tanggal 13 malah belum nyampe🤣 Untuk pengiriman sangat teramat lambatt.,2,2025-03-13 11:15:49
Saya kasih B3 karena saya kecewa dengan shoope dikarenakan saya tidak dapat membeli barang dari luar negeri.seharusnya pajak nya jg diadakan.,1,2025-04-19 01:15:02
"aplikasi lumayan untuk membeli barang, namun barang terkadang tidak aman box nya suka penyok dikit tetapi dalamannya masih tetap aman atau kokoh 👌",3,2025-03-17 08:23:16
"jasa kirimnya lambat, sangat lambat, laporan masalah lewat aplikasi jawabannya template tidak membantu sama skali",1,2025-03-31 03:08:48
"Belanja dishopee sangat membantu,tinggal liat review-review nya bagus apa Ndak,kalo review nya bagus tinggal check out,cari apa aja juga semuanya ada dishopee, terimakasih shopee ...",4,2025-03-22 03:46:59
dri bulan puasa saya kecewa paket saya di gagalkan terus akhrnya saya susah belanja lagi alasan banyak paket yg gagal terkirim pedahal itu dari pihak kurir Shopee.,5,2025-04-13 12:51:15
untuk belanja baju dll bagus amanah tp untuk shopee food driver terkadang tidak punya uang kembalian jadix di ikhlaskan.,5,2025-03-18 11:38:08
"Saya kecewa dengan shopee, saya pesan barang sudah lewat estimasi nya barang nya belum sampai, akhirnya d kembalikan lagi ke penjual.",1,2025-04-04 00:02:04
"payah sekarang shopee pengiriman nya lelet,bahkan pernah sampe 2 Minggu ga Dateng Dateng di cancel juga gabisa",1,2025-03-16 18:31:55
"hallo Shopee, saya suka sama kamu ketika selalu menindaklanjuti masalah yang selalu saya laporkan dengan baik. respon kalian membuat aku bahagia ketika merasa marah atas ketidaknyamanan saya di apk ini, semoga atas masalah yang saya laporkan menjadi aturan tetap agar menciptakan suasana nyaman. intinya saya suka atas kinerja kalian yang selalu cepat dan tidak bertele-tele, buat kakak"" dari tim Shopee terimakasih atas bantuannya, semoga kalian selalu bahagia,semngt buat kurirnya juga, aamiin🤍🤍",5,2025-03-30 16:47:15
"saya tidak puas dengan apk ini pelayanan nya buruk, saya Uda pesan barang di apk ini terlalu lama kali sampai nya, saya cukup kecewa",1,2025-04-03 08:57:51
"kak jadi aku punya 2 akun shopee, pertama daftar pake Gmail, ke dua daftar pake no telp, apakah ada cara agar Gmail dan no telp nya sinkron? klu gabisa, saya tetep bakal pake la**da terus klu belanja online, pdhl saya dulu pelanggan setia shopee, sebelum ada shopee pay/shopee food 🙏🏻😭",5,2025-04-12 06:38:42
sangat puas dengan shoppe karena setiap.orderan itu sesuai denga pesanan dan kurirnya pun ramah ramah,5,2025-03-20 04:50:26
saya senang aplikasi shopee.kalau bisa di pertahan kan ongkir mura/gratis ongkir apalagi saya di Sumatra sangat Terbantu dgn ongkir nya.samangat shopee,5,2025-05-04 03:38:39
ini kenapa sii minta tolonggg yaallah error teruss sinyal nya bgus error teruss mana mau masuk lagi ga bisa iniii shopee pay aku ada uang 42 ribu lagi yaallah bulan puasa bikin org ga sabar terus😭,2,2025-03-12 10:16:42
"sangat membantu memenuhi keperluan belanja ,,, walau kadang barang yg di kirim agx beda ,,, tp udah cukup memuaskan",5,2025-03-24 10:38:17
setelah update ada tulisan cari teman facebook di atas layar sangattttt menganggu mata. ! tolong hilangkan itu,1,2025-04-20 05:39:32
Saya suka blanja di sopi selalu sesuai dengan pesanan.puas aku belanja di sopi amanah sesuai pesanan.,5,2025-04-18 15:16:58
"baguss,banyak promonya setelah itu juga banyak event yang seruu dan tidak membosankan,jadi aku sangat suka dengan aplikasi inii sangat menyenangkan",5,2025-03-09 07:02:36
"diskon sekarang dikit tdk seperti dulu,.. tp kalo soal fiturnya enakan yg skrg,. sat set",4,2025-03-17 00:21:46
Bagus pokoknya lah. Suka. Barangnya murah murah. Gak bosen pokoknya belanhlja di shopee.♥️,5,2025-03-23 12:38:09
"SUKA PAKAI PPS shopee ..,kalau ada retur cepat dan solutif ,pengembalian uang juga cepat ,banyak opsi sehinga trust custumer naik terpercaya.terimaksiiiih 😍",5,2025-03-25 09:16:25
"Ga pernah ribet pakai Shopee, Barang yg dijual nya bagus, sellernya responsip, deskripsi barang jualannya jelas. ok bgt.",5,2025-04-13 03:43:55
Belanja di sini sangat aman ya dan murah .respon nya juga sangat bagus pengiriman nya cepat ongkir nya murah the besst shopee smoga sukses terus ya,5,2025-04-24 03:33:19
mines nya kalo ada iklan shopee terus ke playstore saran ku jangan banyak iklan di hp ya hapus semua iklan di hp ya kesel soal nya kan mencet tanda x lalu malah ke plys tore,5,2025-03-26 08:12:15
"shopee memotong uang seller dengan sepihak. jual ramai sedikit langsung dipotong diluar ketentuan oleh 'fraud team'. CS ga ada solusi, cuma bilang penyalahgunaan voucher. kalau ga boleh jualan pake voucher promo mending ditutup saja promonya daripada nyolong uang seller UMKM yang setiap rupiah itu bisa buat uang sekolah anak.",1,2025-03-29 11:33:38
"Terimakasih shopee belanja jadi mudah dan aman juga simple,,,, terima kasih shopee,,,jaya selalu,,,, dengan kualitas amanahnya,,",5,2025-03-13 11:35:30
"hai shopee sekarang aku kembali dengan penilaian baru, untuk Lag alhamdulillah sudah gak lagi, tapi aku mau request dong, apa bisa cicilan pembayaran spaylater kaya spinjam? jadi bisa di cicil 50 rb dulu, 30 , atau 200 dulu tanpa ada tenor lagi kaya spaylater? bebas aja gitu kaya spinjam please.....",4,2025-05-04 03:08:55
"Belanja online dishopee lebih murah dibanding sebelah, tapi sekarang klo pesan datangnya juga lumayan lama,gak seperti dulu .",4,2025-04-19 06:37:39
Estimasi pengiriman shoope tidak dapat di percaya. reguler saja lambat apalagi standar. jangan belanja di shopee jika ingin cepat.,1,2025-03-27 19:06:28
"sesudah update malah chat ke pelapak skrng jd susah, tdk seperti sblmnya, klu spt ini kayaknya pindah aplikasi aja ya kali",1,2025-04-20 11:34:30
"Kembalikan shopee ku yang dulu😭😭😭 mana pengiriman luar jawa lama banget, itupun harus dilaporkan dulu baru dikirim ke alamat.. dan chekoutnya juga membingungkan 😣😣",5,2025-03-28 08:01:08
pesanan selalu dibatalkan karena aktivitas tidak wajar. padahal banyak banget yg mau dibeli buat lebaran nanti. ngeselin banget sih.. belum beli baju lebaran sama jajan lebaran😤😭,1,2025-03-16 03:01:33
please shopee jangan sampai lelet donk jaringan nya padahal seru belanja banyak gratis ongkir. tapi sering lama 😢 kalau Mau Co,3,2025-04-24 05:13:15
"Sumpah ni aplikasi, padahal gak ada buka ni Shopee tapi suka buka sendiri njir, pas lagi main malah buka sendiri, ni apk kek virus su",1,2025-03-13 01:06:52
"aplikasi yang sangat cocok untuk berbelanja di online,Karna banyak diskon ² yg besar dan voucher gratis ongkir",5,2025-04-03 02:04:53
"saya apresiasi untuk pengiriman spx nya, sekarang lumayan, tetap pertahkan untuk kualitas nya 👍👍👍",5,2025-04-13 14:22:06
"""garansi tiba tgl 16. dapatkan voucher jika pesanan belum tiba pada tgl 16"" eh besoknya gw refresh ""garansi tiba tgl 19"" gokill",1,2025-04-17 05:04:05
"ini kenapa sih game ga bisa tarik koin , pasti aja ada tulisan ada transaksi akun yang mencurigakan , justru yang mencurigakan itu shopee CURIGA LICIK NIH PLATFORM",2,2025-03-12 00:02:19
"Pengiriman lama. Gjls bgt, cekout udh seminggu tp pengiriman ga gerak gerak...",1,2025-03-12 22:19:35
"Aplikasinya berat karna shopee live dan video, dan setiap buka aplikasi langsung mengarah ke shopee video.. gak perlu shopee video tolong jangan dilempar ke shopee video, gak perlu samaku shopee video",1,2025-03-17 14:18:57
pegalaman paling buruk saya alami belanja di sopey.saya hampir tidak medapat kembalian ung saya saya tidak mau lagi belaja di sopey yg tidak konsisten dalam penaganan,1,2025-03-30 02:36:13
